city,TimeIndex,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
1,1213,2012,48,2012-12-02,0.376286,0.388143,0.433229,0.362914,42.66,298.371429,299.192857,297.725714,306.4,295,85.7,96.572857,42.66,19.598571,7.471429,28.05,10.025,33.8,22.2,50
1,1214,2012,49,2012-12-09,0.367617,0.35498,0.325817,0.281133,35.15,299.16,300.528571,296.494286,307.1,294.7,38,87.357143,35.15,18.201429,10.171429,28.6,11.2,35.4,22.2,30
1,1215,2012,50,2012-12-16,0.13065,0.265457,0.223043,0.136517,102.24,298.665714,299.914286,297.082857,306.5,294.4,76.7,92.022857,102.24,18.844286,9.285714,27.88,10.5,34.6,21,3
1,1216,2012,51,2012-12-23,0.256983,0.223471,0.233883,0.2531,50.42,298.612857,299.771429,297.228571,305.8,294.1,70.8,92.92,50.42,19.028571,8.6,28.233333,10.066667,34.3,22,21.3
1,1219,2013,1,2013-01-01,0.255829,0.268657,0.268414,0.244471,35.33,298.007143,298.771429,296.598571,303.9,294.1,66.7,92.862857,35.33,18.262857,6.628571,28.475,10.45,34.9,22.8,23.8
1,1220,2013,2,2013-01-08,0.188229,0.139143,0.252729,0.170586,33.14,296.241429,297.4,295.275714,306.7,292.9,53.1,95.232857,33.14,16.788571,6.571429,26.45,7.9,31.2,21.2,86.8
1,1221,2013,3,2013-01-15,0.2522,0.184743,0.2417,0.233014,44.02,296.971429,298.021429,295.312857,306.8,292.8,44.6,91.802857,44.02,16.902857,7.528571,26.7,7.466667,31.8,22.6,82
1,1222,2013,4,2013-01-22,0.183729,0.127057,0.165986,0.163729,97.26,297.698571,298.964286,296.708571,306.9,293.6,71.9,94.872857,97.26,18.391429,8.214286,27.966667,10.033333,33.6,22.5,36.8
1,1223,2013,5,2013-01-29,0.368857,0.375329,0.336871,0.418014,43.53,297.625714,298.571429,296.045714,307.4,292.7,88.6,92.512857,43.53,17.618571,7.6,26.7,6.45,33.3,23.2,51.3
1,1224,2013,6,2013-02-05,0.274957,0.270914,0.293043,0.2944,97.8,298.005714,299.678571,296.985714,307.1,293.9,104.2,94.752857,97.8,18.724286,9.528571,28.35,9.05,33.4,22.4,15
1,1225,2013,7,2013-02-12,0.267029,0.190729,0.279186,0.282186,129.23,297.817143,298.992857,296.377143,305.3,293.5,188.1,92.905714,129.23,18.04,7.785714,27.8,8.6,33.8,22.4,19.6
1,1226,2013,8,2013-02-19,0.297967,0.32775,0.244357,0.308671,66.47,297.747143,298.942857,296.782857,305.5,294.1,152.4,95.311429,66.47,18.465714,6.914286,27.12,9.24,33,21.7,33.3
1,1227,2013,9,2013-02-26,0.345517,0.346867,0.337117,0.38255,39.19,297,298.707143,296.245714,305.9,292.7,62.4,96.022857,39.19,17.891429,7.7,27.6,9.566667,34.2,21.8,111.3
1,1228,2013,10,2013-03-05,0.295343,0.309857,0.254686,0.263729,111.09,296.958571,298.064286,296.47,303.7,294.2,69.2,97.478571,111.09,18.12,6.185714,27.733333,9.533333,34.2,22.6,149.9
1,1229,2013,11,2013-03-12,0.223671,0.11945,0.2248,0.228371,27.21,297.935714,299.621429,297.038571,305.4,294.4,97,95.54,27.21,18.754286,8.328571,28.366667,10.533333,34.3,22.2,35.1
1,1230,2013,12,2013-03-19,0.2318,0.195583,0.204786,0.250186,76.86,298.188571,299.407143,297.562857,305.3,294.6,111.3,96.748571,76.86,19.377143,7.128571,27.9,9.166667,34.9,22.8,0
1,1231,2013,13,2013-03-26,0.263429,0.210614,0.269414,0.245871,104.47,298.327143,299.885714,297.141429,307.5,294.1,81.72,94.218571,104.47,18.892857,8.942857,28.15,11.15,34.2,22,70.6
1,1232,2013,14,2013-04-02,0.223543,0.208543,0.239971,0.218557,122.6,297.621429,299.157143,296.518571,305.3,294.3,131.3,94.63,122.6,18.148571,8,28.7,10.833333,34.8,21.8,36.8
1,1233,2013,15,2013-04-09,0.2632,0.2374,0.250143,0.199114,88.07,297.754286,299.485714,296.3,307.9,293.7,52.2,93.091429,88.07,17.91,9.4,27.633333,9.533333,33.6,22,54.1
1,1234,2013,16,2013-04-16,0.309029,0.270267,0.2355,0.259686,44.3,298.647143,299.778571,296.885714,309.5,294,121,91.862857,44.3,18.632857,8.357143,28.333333,10,34.2,22.4,53.6
1,1235,2013,17,2013-04-23,0.193314,0.247057,0.275643,0.372729,71.07,297.202857,297.928571,296.561429,304,293,58.2,96.58,71.07,18.18,7.2,26.95,9.35,33.6,21.2,74.9
1,1236,2013,18,2013-04-30,0.385143,0.3697,0.375933,0.354214,2.28,297.981429,299.2,293.228571,308.6,289.4,2.6,77.757143,2.28,14.852857,14.285714,27.25,13.125,35,18.2,8.9
1,1237,2013,19,2013-05-07,0.396343,0.292471,0.3334,0.352271,62.52,298.31,299.792857,296.792857,307.8,293.3,52.6,92.25,62.52,18.478571,9.671429,28.45,9.85,34.6,22.4,7.1
1,1238,2013,20,2013-05-14,0.352557,0.28105,0.307071,0.2774,46.27,297.367143,298.157143,296.435714,304,293.3,105.7,95.338571,46.27,18.038571,6.4,28.233333,9.4,34.1,21.4,38.6
1,1239,2013,21,2013-05-21,0.236829,0.293857,0.223443,0.299429,87.29,296.88,297.792857,295.85,305.8,292.5,124.2,94.74,87.29,17.382857,6.7,26.633333,8.9,32.8,21.8,97.3
1,1240,2013,22,2013-05-28,0.301471,0.380029,0.280629,0.383186,41.12,297.774286,298.964286,295.638571,305.5,292.7,67.6,89.99,41.12,17.185714,10.1,27.4,9.05,32.6,21.8,33
1,1241,2013,23,2013-06-04,0.2476,0.296343,0.285371,0.350357,71.52,297.167143,298.328571,295.845714,306.3,291.6,45.7,93.891429,71.52,17.448571,9.657143,27.52,10.72,33.8,21.4,68
1,1242,2013,24,2013-06-11,0.238729,0.251029,0.252586,0.249771,78.96,295.831429,296.607143,294.894286,304.6,290.7,45.22,94.967143,78.96,16.41,7.385714,27.2,10.075,32.6,21.6,93.2
1,1243,2013,25,2013-06-18,0.310429,0.3027,0.406614,0.403943,39.54,295.778571,297.4,293.648571,305.9,292.5,4.7,89.057143,39.54,15.137143,8.228571,26.7,8.48,32.2,21.8,34.1
1,1244,2013,26,2013-06-25,0.339467,0.240071,0.356943,0.2736,51.8,297.372857,299,294.615714,307.3,289.6,27.8,87.03,51.8,16.148571,11.542857,27.35,9.675,32.6,22,14.9
